1.0 2.0 10.0
1.0 16.0 8.0
1.0 18.0 10.0
1.0 24.0 2.0
1.0 29.0 4.0
1.0 31.0 10.0
1.0 38.0 10.0
1.0 40.0 8.0
1.0 42.0 8.0
1.0 43.0 10.0
1.0 44.0 6.0
1.0 64.0 8.0
1.0 73.0 8.0
1.0 84.0 8.0
1.0 85.0 4.0
1.0 86.0 10.0
1.0 88.0 10.0
1.0 89.0 10.0
1.0 90.0 10.0
1.0 101.0 5.0
1.0 106.0 10.0
1.0 117.0 10.0
1.0 122.0 8.0
1.0 128.0 10.0
1.0 138.0 10.0
1.0 143.0 10.0
1.0 145.0 10.0
1.0 146.0 10.0
1.0 154.0 8.0
1.0 156.0 4.0
1.0 167.0 6.0
1.0 168.0 10.0
1.0 169.0 10.0
1.0 179.0 6.0
1.0 181.0 10.0
1.0 188.0 6.0
1.0 192.0 10.0
1.0 196.0 6.0
1.0 198.0 10.0
1.0 205.0 4.0
1.0 206.0 10.0
1.0 212.0 6.0
1.0 219.0 10.0
1.0 221.0 6.0
1.0 222.0 10.0
1.0 223.0 8.0
1.0 233.0 10.0
2.0 236.0 10.0
2.0 245.0 10.0
2.0 251.0 10.0
2.0 257.0 8.0
2.0 265.0 10.0
2.0 269.0 10.0
2.0 273.0 10.0
2.0 279.0 6.0
2.0 288.0 10.0
2.0 289.0 10.0
2.0 291.0 10.0
2.0 296.0 6.0
3.0 301.0 10.0
3.0 308.0 8.0
3.0 312.0 8.0
3.0 315.0 10.0
3.0 316.0 8.0
4.0 319.0 8.0
4.0 322.0 8.0
4.0 323.0 10.0
4.0 328.0 10.0
4.0 334.0 6.0
4.0 340.0 10.0
4.0 348.0 8.0
4.0 352.0 10.0
5.0 359.0 6.0
5.0 366.0 8.0
5.0 370.0 10.0
5.0 372.0 4.0
5.0 380.0 10.0
5.0 382.0 8.0
5.0 383.0 10.0
6.0 402.0 10.0
6.0 403.0 10.0
7.0 213.0 8.0
7.0 404.0 10.0
7.0 406.0 8.0
7.0 436.0 2.0
7.0 438.0 10.0
7.0 443.0 4.0
7.0 448.0 10.0
7.0 451.0 8.0
7.0 453.0 8.0
7.0 457.0 8.0
7.0 463.0 6.0
7.0 471.0 10.0
7.0 472.0 8.0
7.0 475.0 8.0
7.0 480.0 8.0
7.0 483.0 10.0
7.0 489.0 8.0
7.0 501.0 8.0
7.0 505.0 10.0
7.0 506.0 8.0
7.0 512.0 8.0
7.0 518.0 8.0
