1.0 5.0 4.0
1.0 10.0 4.0
2.0 13.0 2.0
3.0 15.0 1.0
3.0 16.0 4.0
3.0 22.0 2.0
3.0 29.0 3.0
3.0 37.0 2.0
3.0 52.0 4.0
3.0 56.0 2.5
3.0 57.0 0.5
3.0 60.0 4.0
3.0 63.0 1.5
3.0 74.0 2.5
3.0 79.0 2.0
3.0 81.0 2.0
3.0 84.0 3.5
3.0 99.0 3.0
3.0 103.0 4.0
3.0 106.0 3.0
3.0 110.0 4.0
3.0 111.0 4.0
3.0 112.0 3.0
3.0 115.0 4.0
3.0 126.0 4.0
3.0 128.0 0.5
3.0 132.0 4.0
3.0 136.0 4.0
3.0 145.0 4.0
3.0 149.0 3.5
3.0 150.0 2.0
3.0 153.0 2.0
3.0 154.0 1.5
3.0 158.0 4.0
3.0 162.0 4.0
3.0 173.0 2.0
3.0 179.0 2.5
3.0 181.0 4.0
3.0 182.0 3.0
3.0 188.0 4.0
3.0 202.0 4.0
4.0 3.0 2.5
4.0 17.0 0.5
6.0 17.0 3.5
7.0 1.0 1.0
7.0 13.0 2.0
7.0 213.0 1.5
10.0 11.0 4.0
11.0 219.0 3.5
12.0 2.0 3.5
12.0 220.0 3.5
13.0 221.0 1.5
13.0 222.0 4.0
13.0 229.0 0.5
13.0 232.0 3.5
14.0 211.0 4.0
14.0 235.0 0.5
16.0 12.0 3.0
16.0 207.0 4.0
16.0 219.0 3.0
17.0 237.0 2.0
19.0 2.0 4.0
19.0 239.0 3.5
21.0 5.0 4.0
21.0 11.0 4.0
21.0 212.0 3.5
21.0 215.0 4.0
21.0 216.0 3.0
21.0 233.0 4.0
21.0 245.0 4.0
21.0 250.0 4.0
23.0 1.0 3.0
25.0 3.0 4.0
25.0 10.0 2.0
25.0 13.0 4.0
25.0 121.0 3.0
25.0 207.0 3.0
25.0 213.0 2.5
25.0 220.0 0.5
25.0 233.0 3.0
25.0 245.0 3.5
25.0 248.0 4.0
26.0 11.0 3.0
27.0 2.0 1.0
27.0 7.0 1.0
27.0 11.0 4.0
27.0 216.0 2.0
27.0 217.0 3.5
28.0 1.0 2.0
28.0 12.0 3.0
28.0 13.0 3.0
28.0 216.0 2.0
28.0 220.0 3.0
28.0 234.0 3.0
28.0 243.0 3.5
28.0 245.0 2.5
28.0 250.0 3.0
28.0 254.0 2.0
29.0 218.0 4.0
29.0 274.0 3.0
29.0 275.0 3.5
29.0 279.0 3.0
29.0 283.0 2.0
29.0 284.0 3.0
29.0 288.0 3.0
29.0 292.0 3.5
29.0 293.0 3.5
29.0 301.0 2.5
30.0 1.0 4.0
30.0 4.0 3.0
30.0 12.0 4.0
30.0 205.0 4.0
30.0 211.0 1.5
30.0 217.0 1.5
30.0 219.0 4.0
30.0 233.0 0.5
30.0 251.0 2.5
31.0 11.0 4.0
31.0 13.0 2.5
32.0 7.0 3.0
32.0 236.0 2.5
32.0 308.0 4.0
33.0 4.0 4.0
33.0 235.0 2.0
34.0 11.0 3.0
34.0 12.0 2.0
34.0 216.0 3.0
35.0 310.0 4.0
35.0 311.0 4.0
36.0 3.0 3.5
36.0 5.0 4.0
36.0 10.0 4.0
36.0 205.0 4.0
36.0 206.0 4.0
36.0 219.0 3.5
37.0 2.0 3.5
37.0 8.0 4.0
37.0 206.0 4.0
37.0 207.0 3.0
37.0 210.0 4.0
37.0 211.0 4.0
37.0 213.0 4.0
37.0 214.0 3.5
37.0 251.0 4.0
37.0 257.0 3.5
38.0 3.0 2.5
38.0 17.0 3.5
38.0 207.0 0.5
38.0 212.0 3.0
38.0 244.0 0.5
38.0 248.0 1.0
38.0 250.0 1.0
38.0 251.0 1.0
38.0 255.0 1.0
38.0 257.0 1.5
