8.0 11.0 1.115942028985507
8.0 15.0 1.0579710144927537
8.0 20.0 1.0579710144927537
8.0 24.0 1.0579710144927537
8.0 36.0 1.0579710144927537
8.0 37.0 1.0579710144927537
8.0 59.0 1.0
8.0 60.0 1.0579710144927537
8.0 71.0 1.0
8.0 72.0 1.0579710144927537
8.0 76.0 1.0579710144927537
8.0 79.0 1.3478260869565215
8.0 81.0 1.0579710144927537
8.0 92.0 1.0
32.0 105.0 1.0579710144927537
32.0 112.0 1.1739130434782608
57.0 120.0 1.0
57.0 125.0 1.115942028985507
57.0 138.0 1.115942028985507
57.0 139.0 1.0579710144927537
57.0 163.0 1.0
57.0 169.0 1.0
57.0 182.0 1.0
147.0 212.0 1.3478260869565215
147.0 226.0 1.1739130434782608
147.0 228.0 1.1739130434782608
147.0 232.0 1.1739130434782608
147.0 240.0 1.1739130434782608
147.0 246.0 1.289855072463768
147.0 255.0 1.115942028985507
147.0 274.0 1.463768115942029
147.0 279.0 1.289855072463768
147.0 285.0 1.289855072463768
147.0 286.0 1.289855072463768
147.0 289.0 1.289855072463768
147.0 292.0 1.289855072463768
147.0 294.0 1.115942028985507
147.0 299.0 1.1739130434782608
147.0 302.0 1.2318840579710144
233.0 310.0 1.0579710144927537
233.0 311.0 1.1739130434782608
233.0 315.0 1.1739130434782608
233.0 318.0 1.2318840579710144
233.0 320.0 1.115942028985507
233.0 329.0 1.3478260869565215
233.0 345.0 1.289855072463768
233.0 346.0 1.1739130434782608
233.0 348.0 1.289855072463768
233.0 350.0 1.1739130434782608
233.0 360.0 1.3478260869565215
233.0 370.0 1.0579710144927537
233.0 371.0 1.115942028985507
233.0 384.0 1.115942028985507
233.0 387.0 1.0579710144927537
233.0 390.0 1.0579710144927537
233.0 400.0 1.289855072463768
242.0 403.0 1.869565217391304
242.0 408.0 1.5217391304347827
242.0 410.0 1.6376811594202898
242.0 412.0 1.463768115942029
242.0 421.0 1.579710144927536
242.0 431.0 1.6376811594202898
242.0 442.0 1.7536231884057971
242.0 444.0 1.579710144927536
242.0 449.0 1.7536231884057971
242.0 454.0 1.869565217391304
242.0 457.0 1.3478260869565215
242.0 458.0 1.6956521739130437
242.0 467.0 1.289855072463768
242.0 473.0 1.579710144927536
242.0 474.0 1.5217391304347827
242.0 495.0 1.579710144927536
242.0 498.0 1.869565217391304
242.0 499.0 1.6376811594202898
259.0 506.0 1.1739130434782608
259.0 508.0 1.2318840579710144
259.0 509.0 1.289855072463768
259.0 510.0 1.2318840579710144
259.0 516.0 1.0
259.0 534.0 1.2318840579710144
259.0 564.0 1.4057971014492754
259.0 566.0 1.289855072463768
259.0 570.0 1.2318840579710144
259.0 571.0 1.463768115942029
259.0 590.0 1.2318840579710144
259.0 599.0 1.6956521739130437
259.0 600.0 1.3478260869565215
302.0 617.0 1.1739130434782608
302.0 618.0 1.2318840579710144
302.0 619.0 1.289855072463768
302.0 637.0 1.115942028985507
302.0 642.0 1.1739130434782608
302.0 645.0 1.1739130434782608
302.0 660.0 1.1739130434782608
302.0 661.0 1.115942028985507
302.0 667.0 1.1739130434782608
302.0 670.0 1.2318840579710144
302.0 672.0 1.1739130434782608
302.0 682.0 1.1739130434782608
302.0 686.0 1.115942028985507
302.0 695.0 1.1739130434782608
302.0 696.0 1.2318840579710144
302.0 698.0 1.0
302.0 699.0 1.1739130434782608
302.0 701.0 1.1739130434782608
302.0 702.0 1.115942028985507
319.0 706.0 1.115942028985507
319.0 712.0 1.0
319.0 724.0 1.0579710144927537
319.0 725.0 1.1739130434782608
319.0 728.0 1.115942028985507
319.0 735.0 1.0579710144927537
319.0 738.0 1.0579710144927537
319.0 741.0 1.0579710144927537
319.0 744.0 1.0579710144927537
319.0 759.0 1.0579710144927537
319.0 764.0 1.0579710144927537
319.0 796.0 1.0579710144927537
336.0 805.0 1.289855072463768
336.0 813.0 1.3478260869565215
336.0 820.0 1.5217391304347827
336.0 832.0 1.2318840579710144
336.0 833.0 1.115942028985507
336.0 839.0 1.1739130434782608
336.0 849.0 1.3478260869565215
336.0 853.0 1.289855072463768
336.0 857.0 1.3478260869565215
336.0 863.0 1.2318840579710144
336.0 865.0 1.115942028985507
336.0 878.0 1.289855072463768
336.0 881.0 1.289855072463768
372.0 908.0 1.0
372.0 912.0 1.115942028985507
372.0 939.0 1.0
372.0 942.0 1.0
372.0 944.0 1.0579710144927537
372.0 948.0 1.0579710144927537
372.0 953.0 1.1739130434782608
372.0 956.0 1.0579710144927537
372.0 960.0 1.0
372.0 967.0 1.0
372.0 972.0 1.0
372.0 975.0 1.0
372.0 979.0 1.0
372.0 983.0 1.0
372.0 992.0 1.0579710144927537
372.0 996.0 1.0
427.0 1006.0 1.0579710144927537
427.0 1026.0 1.0
427.0 1054.0 1.0
427.0 1081.0 1.0
427.0 1087.0 1.0
485.0 1113.0 1.289855072463768
485.0 1114.0 1.0
485.0 1125.0 1.115942028985507
485.0 1130.0 1.3478260869565215
485.0 1134.0 1.0
485.0 1138.0 1.1739130434782608
485.0 1151.0 1.0579710144927537
485.0 1157.0 1.289855072463768
485.0 1158.0 1.2318840579710144
485.0 1167.0 1.2318840579710144
485.0 1169.0 1.0579710144927537
485.0 1179.0 1.463768115942029
485.0 1180.0 1.5217391304347827
485.0 1191.0 1.2318840579710144
485.0 1198.0 1.0
